omega,country,sector
0.00038185925151534774,242,2023
0.0005725169764124303,242,2029
0.00039300820409302777,242,2220
0.000219319145463313,242,2393
0.0003297952948367353,242,2599
0.0003763059936231234,242,2630
0.0005432569312463444,242,2640
0.00038129574820098665,242,2710
0.00047211359372719775,242,2790
0.0004438118640764675,242,3100
0.0005005446384510817,242,3211
0.00036432709513810454,242,3290
0.0004941035585417184,258,1020
0.00034862256231102867,258,1030
0.0003250361492144942,258,1410
0.00041235467400796736,258,2023
0.00035129158260667546,258,2029
0.0002539882415034482,258,2610
0.00033223144697376854,258,2620
0.00021605217316565738,258,2651
0.00032154185406266884,258,2819
0.0004519399620071883,258,3030
0.00040854545594456646,258,3211
0.00035296682723033504,258,3212
0.00036531092184537026,258,3290
0.0004008554236450185,266,1610
0.0004250425422099929,266,1621
0.0005062647997547055,266,2593
0.00042052858353865466,268,1030
0.0003746146011583805,268,1079
0.0003632505927848643,268,1101
0.0003915979406493112,268,1102
0.0003936514524389651,268,1104
0.00041284129300137354,268,1410
0.00042905488786964613,268,2011
0.00036123351068477846,268,2029
0.0004442794542004132,268,2219
0.0005380587260005943,268,2220
0.00048364239092490985,268,2410
0.0004261799940977819,268,2599
0.00042529075913511267,268,2610
0.0003629741904858399,268,2620
0.00033680114631690474,268,2630
0.0004170768348229227,268,2651
0.0004700738736476128,268,2710
0.0002797486486475905,268,2740
0.00048019630904625274,268,2790
0.00036155686331868636,268,2813
0.0003471893746045257,268,2819
0.0003750948727252953,268,2822
0.0002761809893285515,268,2829
0.0004315944532829085,268,2930
0.00027200482679345673,268,3030
0.0003990431334935177,268,3250
0.000565161958567391,268,3290
0.0004409872095831283,270,1020
0.0003858556579101688,275,1030
0.0004292753712275243,275,1040
0.00039601154240553036,275,1071
0.0003784860870216339,275,1629
0.00028694600573724027,275,2023
0.0004533161432801128,275,3290
0.0004292812075855154,Ghana,1020
0.00047070167600878136,Ghana,1030
0.00036445417789373837,Ghana,1073
0.000449204776190681,Ghana,1079
0.00045897395344025676,Ghana,1103
0.0004172441557690215,Ghana,1104
0.0003937708210093114,Ghana,1512
0.0005239724404775805,Ghana,1520
0.00041762686317457754,Ghana,1610
0.0004216903747967014,Ghana,1621
0.00042337721426066055,Ghana,1629
0.0004362365717325405,Ghana,2023
0.00041853430318207946,Ghana,3100
0.0004075396336906784,Ghana,3212
0.00039163427845220007,Ghana,3220
0.0004779214110972727,Ghana,3290
0.0003917365530837477,304,1020
0.00043448962386857023,308,2620
0.0004923496448784746,308,2710
0.00039839156082276936,320,1020
0.0004082071475396516,320,1030
0.0003899642808851203,320,1040
0.0003669619367388878,320,1050
0.00040210583654105196,320,1061
0.00038796614127378613,320,1071
0.00039160202195160634,320,1072
0.0004237511861795389,320,1073
0.00039320650304920825,320,1074
0.00039356607479769623,320,1079
0.00040036629340322075,320,1101
0.00041196733035955244,320,1103
0.0004232232966318068,320,1104
0.00037745996579839256,320,1200
0.0004006870639534984,320,1311
0.00040110527242520123,320,1312
0.00043459638655672043,320,1391
0.0004305698794077777,320,1392
0.00039077228364062846,320,1393
0.0004119445158009118,320,1394
0.00043639109732525555,320,1399
0.0004034878708120877,320,1410
0.00040261726549404393,320,1430
0.0004055266149258704,320,1512
0.00039796847559094657,320,1520
0.0004136835314911352,320,1610
0.0004156070279007155,320,1621
0.0004233476431732798,320,1622
0.00036100947399733907,320,1623
0.00038228223610243986,320,1629
0.0004004004932826865,320,1701
0.0004049982565339273,320,1702
0.0003949190311836517,320,1709
0.0004820839065829713,320,1811
0.00040720673441278245,320,2011
0.0002217689185438125,320,2012
0.0003991984554398822,320,2013
0.00041881054839008566,320,2022
0.00038207534114075334,320,2023
0.00035535990435470557,320,2029
0.00042796897865252136,320,2030
0.0003873550103616889,320,2100
0.000386610418955948,320,2211
0.00042261524853596334,320,2219
0.00039346772407059856,320,2220
0.00040348500425638927,320,2310
0.0004398421167858781,320,2392
0.00037885116597423667,320,2393
0.00037486793135413897,320,2396
0.0003766171080684684,320,2399
0.00046422019839931683,320,2410
0.00036560573537382777,320,2420
0.00032589345482385176,320,2431
0.0004534471803772142,320,2511
0.00040561696443583016,320,2512
0.00035350688996221364,320,2593
0.00037941821348356266,320,2599
0.0003880449006296825,320,2610
0.00034744840792779624,320,2620
0.0003216404143053216,320,2630
0.0003511206747109378,320,2640
0.000391416566625267,320,2651
0.00020210320688487647,320,2652
0.00039425942380280816,320,2660
0.00032735429783958776,320,2670
0.0007032947190322613,320,2680
0.000414331685040407,320,2710
0.00032021292216828173,320,2720
0.0003198651339642766,320,2732
0.00042481797478861384,320,2740
0.00039669391654083145,320,2750
0.0004108655697685759,320,2790
0.00036164673234872103,320,2811
0.00035311165569827977,320,2812
0.00037357288270605226,320,2813
0.0003425224208272409,320,2814
0.0004373840870008775,320,2816
0.0004168250408632158,320,2817
0.00039651337975075713,320,2818
0.0003815416859554054,320,2819
0.00039352585277619415,320,2821
0.00041726459328930373,320,2822
0.00040777378968765316,320,2824
0.00041020748324786067,320,2825
0.0003373980985209287,320,2826
0.0004023966704652028,320,2829
0.0003949629169903132,320,2910
0.00040594150766669383,320,2920
0.0004107185046830824,320,2930
0.0003193945801376256,320,3030
0.00041051143216052944,320,3092
0.0003977243551643709,320,3100
0.00035010747252911084,320,3211
0.00039590421913289324,320,3212
0.0004104221269623941,320,3220
0.00041188116103294133,320,3230
0.00039857554665776693,320,3240
0.00040884297943209454,320,3250
0.00040798689471492074,320,3290
0.00047586177842513864,320,Wastes
0.00040723283271465563,324,1020
0.0003222229131524299,324,1040
0.0003838733135631095,324,1410
0.00041109145489639056,324,2220
0.0005469779671374356,324,2651
0.00038921758457987444,324,3220
0.000394123042567001,328,1020
0.0005228615509193741,328,1030
0.000362599800718563,328,1040
0.00019024208412264442,328,1050
0.0003618469249056907,328,1061
0.0002577651527565485,328,1071
0.0003040194018560984,328,1072
0.000389626223958471,328,1073
0.00038747305228895257,328,1074
0.0003843096657485008,328,1079
0.000430458581138254,328,1101
0.00036174259113018974,328,1102
0.0003387743498402817,328,1104
0.0003642937452951931,328,1392
0.00037354881511840677,328,1410
0.00039754677941267386,328,1512
0.0003795093726542008,328,1520
0.00042481445317058485,328,1610
0.00045394920593363276,328,1622
0.00048012852830857014,328,1629
0.0004699988646690613,328,1709
0.00033314263164880463,328,2011
0.000388758397411942,328,2023
0.0004069098507003898,328,2029
0.00038817407698153315,328,2100
0.000330084311414529,328,2219
0.00036116261123018376,328,2220
0.0003688639436105425,328,2310
0.0005662246487347374,328,2393
0.0003909757058322754,328,2420
0.00025843170358940553,328,2512
0.0005249504212654515,328,2593
0.0004014132638084147,328,2599
0.0004140612011538981,328,2610
0.00041149881591587755,328,2620
0.0003838773265870399,328,2630
0.00035016704537259335,328,2640
0.00031785224465409834,328,2651
0.00044951358114131,328,2652
0.00032000803032921087,328,2670
0.00044812581778915173,328,2710
0.00030409375813833994,328,2732
0.0003526266094955645,328,2740
0.00040083371286622196,328,2750
0.00043649548815812976,328,2790
0.0004929813425312804,328,2811
0.0004133291138662529,328,2812
0.00039562998206396904,328,2813
0.00045407294154354433,328,2814
0.0003399423312816318,328,2819
0.0004533307344284644,328,2824
0.000665344915018597,328,2825
0.00038384291422124896,328,2930
0.0004281883705533078,328,3100
0.0003434159067075716,328,3230
0.000537431884770094,328,3240
0.0004507928654804869,328,3250
0.0005833051822003694,328,3290
0.00040020011498895523,328,Wastes
0.0004060795795750258,332,1020
0.0003769817592447539,332,1030
0.0003386681107959491,332,1040
0.00040946946985736816,332,1074
0.00039834379937677284,332,1101
0.00034341152867398974,332,1392
0.00039878996294547594,332,1410
0.0003975687444697152,332,1430
0.00038707362337444493,332,1512
0.00036772466572339486,332,1629
0.0004405078908116133,332,1709
0.00038520554614589235,332,2023
0.00041693660631321927,332,2029
0.0003008908814529893,332,2393
0.0003796085114118656,332,2599
0.0003948812217381409,332,2710
0.0004293269099735518,332,2740
0.00040790613145327473,332,3230
0.0004047167152004557,332,3290
0.0004713477651746296,340,1010
0.0003981940037800259,340,1020
0.00039021811785686664,340,1030
0.00019236819193729296,340,1040
0.0003489256829543473,340,1050
0.0002487092122967525,340,1061
0.0004094894256655852,340,1071
0.00040529302559564457,340,1072
0.00037828608554457016,340,1074
0.00042555716990105256,340,1079
0.0003504393496529876,340,1103
0.00040902254965759753,340,1104
0.0003947026843516744,340,1200
0.00032292912350379574,340,1311
0.00038804089099943507,340,1312
0.0004851013985581902,340,1391
0.00040633007259624883,340,1392
0.0003694672852254127,340,1394
0.0004257789042926017,340,1399
0.0004059712448508321,340,1410
0.0003962035153103521,340,1430
0.0004118810847731624,340,1512
0.00043706874736475904,340,1520
0.0003796854715661333,340,1610
0.00035813911557236276,340,1622
0.00024853939119823774,340,1623
0.0003956074360027277,340,1629
0.0002781976654595454,340,1701
0.000371925720956438,340,1702
0.0003939038812232712,340,1709
0.0006550378967727533,340,1811
0.0004232875865177581,340,2011
0.0004695365646966985,340,2013
0.0002953492603320802,340,2022
0.0003881611178276004,340,2023
0.0003772556720346272,340,2029
0.0005679518558071914,340,2030
0.0003961126145564115,340,2100
0.0003707052758794198,340,2219
0.00026668507556777487,340,2220
0.00043419687939673265,340,2310
0.00040508767076040457,340,2393
0.0003851881647107185,340,2396
0.00045753546836460693,340,2399
0.00040022328937174207,340,2420
0.00037481088189025743,340,2593
0.0003898863443495314,340,2599
0.0004298488523194507,340,2610
0.0003979774676756969,340,2620
0.00034524940741848616,340,2630
0.00040233693777036027,340,2651
0.0002972488973458618,340,2660
0.00038430801197463486,340,2710
0.0004374261719073784,340,2732
0.0004377281855325473,340,2740
0.00028967768317140943,340,2750
0.0004157801490610436,340,2790
0.0004174691963026529,340,2812
0.00035042575474175544,340,2813
0.00036143082183849704,340,2814
0.0002592909821173499,340,2816
0.000249194109889969,340,2817
0.00036136112084352116,340,2819
0.00021970893291117777,340,2822
0.00021847500527610845,340,2824
0.0003053644348000064,340,2826
0.0002926171280182386,340,2829
0.00022723203951704855,340,2910
0.00041808832711901476,340,2930
0.000415681754000235,340,3100
0.00038690469775709725,340,3212
0.00034752115590389645,340,3230
0.0004996203280874562,340,3240
0.0003995210459635813,340,3250
0.0003893477215089204,340,3290
0.00041591559634976584,340,Wastes
0.00014684964688972782,364,1393
0.0002940920949548486,Iraq,2651
0.0003473227328146744,384,1010
0.00047359419610066807,384,1020
0.000409737179649845,384,1030
0.0003781326561604225,384,1040
0.00028051648985684256,384,1061
0.00039342678156351795,384,1062
0.00036915086256454036,384,1073
0.0002978625299314123,384,1312
0.00038401893472642486,384,1410
0.0002437378708994868,384,1520
0.00042774951985949156,384,1610
0.0004132585974580582,384,1621
0.0003986137320581791,384,1629
0.00038714578155761613,384,2011
0.00036024464303484636,384,2023
0.0002655715416854793,384,2220
0.0005688120939695952,384,2620
0.0002868211636903585,384,2630
0.000512947151978935,384,2651
0.0003790844351910793,384,2710
0.00027455466931461153,384,2930
0.00037323157898246155,384,3220
0.0004974465537347843,388,1020
0.0003896497918462499,388,1030
0.0003574000269420185,388,1040
0.0003972394499852274,388,1050
0.0004077503180812238,388,1061
0.00047855362878021415,388,1062
0.00039886408997300953,388,1071
0.00044246238721871084,388,1072
0.0004248126805696245,388,1073
0.0003994665383452827,388,1079
0.00039736069185456976,388,1101
0.00041132211396892814,388,1102
0.00036418398971139554,388,1103
0.0003925266692652028,388,1104
0.00037611103155317483,388,1399
0.0004294342848880439,388,1410
0.00034590088959334187,388,1512
0.0003968187823156569,388,1520
0.000405242108553236,388,1629
0.0003764281993353555,388,1702
0.00034118653831723567,388,1709
0.00042142906583476463,388,2011
0.0003769637525424763,388,2022
0.0004084753403802913,388,2023
0.0003704286292820672,388,2029
0.0003533634527385191,388,2100
0.00041017898034083637,388,2219
0.00044590098156757824,388,2220
0.000349443109874703,388,2512
0.0004930491279480687,388,2599
0.000316214558031145,388,2610
0.0004096437108770532,388,2620
0.0004348038232452654,388,2630
0.00037961118422693223,388,2640
0.0003935806189963546,388,2651
0.00036616089718676133,388,2670
0.0004232614700886951,388,2710
0.000490542335083505,388,2732
0.00039231434641906254,388,2740
0.0003717030738012363,388,2790
0.0003386100364142749,388,2811
0.0003976583194845919,388,2812
0.00037264589457939044,388,2813
0.0003662163447393309,388,2817
0.0003843405337795658,388,2819
0.00039983479369730266,388,2910
0.000397618541871493,388,2930
0.0003784973559769308,388,3030
0.00035509498310178604,388,3100
0.00032983085618332284,388,3211
0.0001945155462037449,388,3240
0.0004270614271868172,388,3250
0.00038027010399525597,388,3290
0.0003383849185068314,398,1020
0.00039811247562228374,398,1393
0.00028254115578570094,398,1410
0.0003729299748397282,398,1512
0.00037032315323230666,398,2011
0.00047086965952757785,398,2410
0.0004230717770962424,398,2420
0.0004030105198773726,398,2620
0.0003552204064597222,398,2651
0.00046875579383145105,398,2819
0.0003872226662827357,400,1030
0.00045550195095228716,400,1040
0.0004379294777479863,400,1050
0.0004207247572191896,400,1061
0.0004575856345084876,400,1071
0.00042475828217670633,400,1073
0.0004344963076828506,400,1074
0.0004328533751708306,400,1079
0.0003290115634832894,400,1101
0.0005783881262787903,400,1104
0.00041536756553380575,400,1200
0.0005749437271758991,400,1392
0.0005070749745960811,400,1393
0.0004155020219914185,400,1410
0.0003999773610740195,400,1430
0.0005662435749931123,400,1512
0.0005562186177131388,400,1629
0.0003764997938883892,400,1709
0.0005517188220826619,400,1811
0.00038943427221945273,400,2011
0.0005451168271204532,400,2012
0.00040910723496751834,400,2023
0.0003253899045677244,400,2029
0.0003764232410853043,400,2100
0.0002678873077942206,400,2219
0.00039655295020774646,400,2220
0.0004282836499951882,400,2310
0.0002585837906158143,400,2393
0.0004268784934472281,400,2396
0.0002516860989757153,400,2420
0.00042841201216398003,400,2593
0.0004638955445743031,400,2599
0.0003907499232222201,400,2610
0.00035798718906440556,400,2630
0.00040476510803249643,400,2651
0.0004112493913229502,400,2652
0.0006045745868217447,400,2670
0.00043298377098409786,400,2710
0.0004772102422516651,400,2750
0.00039729918705509845,400,2790
0.0006182238490243038,400,2813
0.0003710388525146324,400,2819
0.00042324556425786845,400,2825
0.00036555866973188116,400,2829
0.000407635238855835,400,2910
0.00041121064684397494,400,2930
0.00031246753610955744,400,3030
0.0003908706467365722,400,3100
0.00038685517473076357,400,3211
0.00030425294315994226,400,3212
0.0004333385331366623,400,3250
0.0003966969490686792,400,3290
0.0003742714066308973,Kenya,3220
0.0004549904220447112,414,1392
0.00041611630103185175,414,1410
0.0004207209058978617,414,1512
0.0004545744560307958,414,2023
0.0005251022189090978,414,2029
0.0003738425343786965,414,2220
0.0003707957515634785,414,2620
0.00047393318330017555,414,2651
0.00031514043013119525,414,2819
0.00047855881071901354,414,2930
0.000299023973546848,414,3100
0.0004813863030598944,414,3211
0.0003885016700935903,417,1392
0.00034250202477040167,417,1393
0.0003737746381977106,417,1410
0.0005177510309315888,417,1512
0.00042410445246310617,417,1520
0.0002757816838558531,417,2599
0.00033046303101685854,417,2930
0.0004849881498328758,417,3240
0.00042230173627373646,417,3290
0.00036490589052281896,418,1103
0.0004155966211562436,418,1312
0.0005212907897529507,418,1392
0.0003862895819243063,418,1410
0.00047176803279767876,418,1430
0.00044817206058336124,418,1512
0.00040522234837836864,418,1610
0.00039593275197987127,418,1629
0.00029138568702133583,418,2220
0.0004096184179211427,418,3211
0.000391609547098395,422,1030
0.00040508814953028443,422,1040
0.0003262420954283369,422,1050
0.00042361785162344076,422,1061
0.0004137828223479682,422,1062
0.0004242457419754873,422,1071
0.00039892926701208975,422,1072
0.00039194531688219506,422,1073
0.0003751959802459636,422,1074
0.0003868895894969941,422,1079
0.00040733021832890044,422,1101
0.00040242831053248924,422,1102
0.000402122309015847,422,1103
0.00040500439542645307,422,1104
0.00042421690405696806,422,1312
0.00028073265414054903,422,1392
0.0003753062292887495,422,1393
0.00043791923119669286,422,1399
0.0004632620725173403,422,1410
0.0003407580880281314,422,1430
0.00037652556518557743,422,1512
0.0004207493691639758,422,1520
0.00045566870691345963,422,1622
0.00039088235269628326,422,1629
0.0004342524057873902,422,1702
0.0004671510450210847,422,1709
0.0004164062247796697,422,2011
0.00038784824304921605,422,2022
0.00042067284798122075,422,2023
0.000394102290401289,422,2029
0.00044745797081041324,422,2219
0.00036808395814092034,422,2220
0.0004445045420758063,422,2310
0.0003863901715688725,422,2392
0.00044089710556442937,422,2393
0.00033418832499110734,422,2395
0.00033232598376653407,422,2396
0.0005115173320239209,422,2399
0.00029665126103499786,422,2420
0.0004790451745831853,422,2593
0.0004101200081273575,422,2599
0.0003130229637408703,422,2620
0.000382861804881335,422,2630
0.0003789222734422721,422,2651
0.0002911282592377611,422,2660
0.0004488779422509172,422,2710
0.00044216796626365837,422,2740
0.0003908709555141806,422,2750
0.00040267402768674477,422,2790
0.00041131075006903896,422,2813
0.0004393459345586337,422,2815
0.0002496477165297972,422,2816
0.00037377757664962047,422,2819
0.00041168356320601935,422,2825
0.0004429659383587316,422,2829
0.00032528321401109264,422,2910
0.0005568461269674031,422,2930
0.0003346601990479006,422,3030
0.00043329132555414395,422,3100
0.0003807587227749397,422,3211
0.00046249821090340356,422,3212
0.00040631848039935416,422,3240
0.0003694211779170954,422,3250
0.0004058882651043088,422,3290
0.00040149684007422686,426,1410
0.0003890601333255443,426,1430
0.0003982529484047691,426,2220
0.00037314333220198563,430,1040
0.00034671949478733393,450,1020
0.0004083004743219514,450,1030
0.00040028578916017244,450,1040
0.00038943831274906794,450,1073
0.00040538067305878747,450,1079
0.00039684099832374916,450,1312
0.00044359987085373145,450,1392
0.00038503669059217167,450,1394
0.0004025260478737892,450,1399
0.00036007995597158484,450,1410
0.0003410495536303838,450,1430
0.0004130398810182471,450,1512
0.00041509742395886553,450,1629
0.0004652615068084772,450,1709
0.0004234596654532281,450,2029
0.00036777058357755695,450,2220
0.0004978460169028547,450,2399
0.0007013702744691294,450,2420
0.00044687771982066,450,2599
0.0004190709518509752,450,2630
0.000331208929215139,450,2651
0.00038909893315887856,450,2813
0.0003509431346423549,450,2819
0.000584430696863046,450,3030
0.0004141442748938764,450,3211
0.0002444730113916895,450,3240
0.00048068330072647875,450,3290
0.0004010995413923526,454,1072
0.00032344269967728915,454,1079
0.0003765278269348601,454,1200
0.00040440056975742545,454,1410
0.0002445095130249219,454,2630
0.0003075655093569181,454,3100
0.00039532080537128854,Malaysia,1020
0.00039241935308031555,Malaysia,1071
0.0003787113542544142,Malaysia,1073
0.00039266422229844683,Malaysia,1074
0.0004197243749241542,Malaysia,1080
0.0004110336290764065,Malaysia,1104
0.000387014603933612,Malaysia,1311
0.0004225852006262245,Malaysia,1312
0.0003242215872078014,Malaysia,1391
0.00027596874434444114,Malaysia,1393
0.00041988561813636436,Malaysia,1394
0.00041086301133303794,Malaysia,1399
0.0003640857854434537,Malaysia,1511
0.0003866804901296178,Malaysia,1702
0.0003947563497915715,Malaysia,1709
0.00041694037969366174,Malaysia,1920
0.00043010741576979944,Malaysia,2021
0.0003663798569804081,Malaysia,2022
0.00041705147112524156,Malaysia,2030
0.0004433560617279187,Malaysia,2512
0.0003297629484469693,Malaysia,2520
0.00041295284415729074,Malaysia,2593
0.0003520774781423802,Malaysia,2680
0.0003761582159000654,Malaysia,2731
0.00041859141295324344,Malaysia,2732
0.00032174749621676743,Malaysia,2733
0.0004257168587602534,Malaysia,2812
0.0004341117363220551,Malaysia,2814
0.0004719627609972651,Malaysia,2815
0.00038100465241106647,Malaysia,2817
0.00039377612051588794,Malaysia,2818
0.0003780760290075589,Malaysia,2821
0.0004213186504666096,Malaysia,2822
0.0003037304612455477,Malaysia,2823
0.000416897780417974,Malaysia,2920
0.00041896381114314604,Malaysia,3012
0.00045556000127556633,Malaysia,3020
0.0004042114788421227,Malaysia,3092
0.0004035207792569133,Malaysia,3099
0.0004214848256523453,Malaysia,3220
0.0004227752744678731,462,1020
0.0003556542138573337,466,1312
0.00041023537224524966,466,1392
0.00040588124174639067,466,1410
0.0003666193821333374,466,1512
0.0002783282407684698,466,2610
0.0004141692979518747,466,2620
0.00048129268951719044,466,2630
0.0004153419166214226,466,2651
0.000296991834784261,466,3100
0.00038774365022445557,466,3220
0.0004220175288651848,478,1020
0.0002424804204612987,478,1410
0.0004042905776155353,480,1020
0.000447777356091415,480,1072
0.0005176238335477439,480,1101
0.0003732839668383551,480,1392
0.0004020242927888211,480,1410
0.0004401504230542583,480,1430
0.000375968363453196,480,1512
0.00043563767034982063,480,1629
0.00037718712713512656,480,1702
0.00037138982140164025,480,2220
0.00035683180257567367,480,2599
0.00043415635558223455,480,2610
0.00043937378523845776,480,2620
0.0003896468614310284,480,2630
0.00035886104630300595,480,2651
0.00041814420351915743,480,2652
0.0005650847358069513,480,2710
0.0003414896478985859,480,2731
0.0004200575880947569,480,2790
0.0004766861279239003,480,2930
0.0003517946566438966,480,3100
0.0004082158651233629,480,3211
0.00038205593340966246,480,3212
0.00038996493669438695,480,3250
0.0004548207662398585,480,3290
0.00040188332438436807,Mexico,1071
0.00038603397960130484,496,1392
0.0005117202043644455,496,1393
0.00039055449003963814,496,1410
0.0005274393767492039,496,1430
0.00046916760858648285,496,1520
0.0003343394385770886,496,2511
0.00047608337068907587,496,2651
0.00043222114135834923,496,2710
0.00041505314387954627,498,1030
0.00039136361612244857,498,1071
0.00038053753552658886,498,1073
0.00035840233270857484,498,1079
0.0004283867992936899,498,1101
0.0004390216860636588,498,1102
0.00043713150615417093,498,1392
0.00042212613038861727,498,1410
0.0003541474776321061,498,1430
0.00040059640621212397,498,1512
0.0004738667224588071,498,1520
0.0005509107270933845,498,2220
0.0004168272904348066,498,2310
0.0004388567425872,498,2593
0.0007592226320513689,498,2790
0.00039876060262921385,498,3100
0.0003724677178254842,499,1101
0.0003984909663482308,499,1102
0.0004113899933159339,499,1103
0.00033256428465337345,499,2630
0.0003923951538599347,499,2651
0.0002931454556750175,500,2930
0.000396945502998497,Morocco,1020
0.0003927938957472184,Morocco,1102
0.00037555147741187784,Morocco,1103
0.0004009805314746974,Mozambique,1030
0.00037798052282794943,Mozambique,1629
0.00045800194132219926,512,1071
0.0004405040582170074,512,1393
0.0004792942896727194,512,1410
0.0004357145548371073,512,2012
0.00039747185372574916,512,2023
0.0004112907202675934,512,2220
0.0004065221787007332,512,2396
0.00043449054490391756,512,2410
0.00029304733182380097,512,2710
0.00037351923782057226,512,2812
0.00042524339041382974,512,2813
0.0005291291446691042,512,3211
0.00016252273955742549,516,1010
0.0004673923647225595,516,1020
0.00013612973187028445,516,1040
0.0002379834279051894,516,1073
0.0003686979558531432,516,1079
0.00037137349688720324,516,1392
0.0004282901775161677,516,1410
0.00027332510680989295,516,1511
0.00039164370067319156,516,1512
0.0003344793584424176,516,1629
0.0003860780792132128,516,2029
0.0004222482521873221,516,2100
0.00038153641987912867,516,2220
0.00036558201387771683,516,2396
0.0004930463940503197,516,2593
0.0005162299188952544,516,2599
0.00041743576079767173,516,2610
0.00031578161377012745,516,2620
0.0005655861978970912,516,2630
0.000351755124436228,516,2651
0.00030571894061234053,516,2710
0.00023486613677005654,516,2740
0.00044226036722848935,516,2790
0.0004452336549610573,516,2813
0.00040094311912935993,516,2930
0.0003659426330246176,516,3030
0.0003889266529087643,516,3100
0.00039740308708131986,516,3211
0.00033146816781296466,516,3250
0.0004142976110769384,516,3290
0.0004112879365233644,Nepal,1393
0.00043577936970567505,Nepal,1399
0.00041626124146756433,Nepal,1512
0.0004116569227113344,Nepal,1629
0.000422979094281724,Nepal,1701
0.00040214369863729004,Nepal,1702
0.0004189746096888668,Nepal,2023
0.00039783435085714305,Nepal,2393
0.0004215296469643477,Nepal,2599
0.00036545435325808335,Nepal,2740
0.000398077341323006,Nepal,3212
0.0003999034913370642,Nepal,3220
0.0004080068814462788,Nepal,3240
0.00028971932243860714,533,1410
0.0004902713052942502,533,1512
0.0003108574992725889,533,2023
0.0003691113081311004,533,2620
0.00040304685854476897,533,2710
0.0003086003459263758,533,2813
0.0004817824680508982,533,3211
0.0004229279991492066,540,2220
0.000438570281680888,540,2410
0.0002398932554660351,540,2610
0.00032432659945132804,540,2620
0.00019463559370734928,540,2640
0.000234096383817399,540,2651
0.00014770411366200713,540,2710
0.00016070960037531225,540,2813
0.00020627323590730984,540,2930
0.0004169365763842449,558,1010
0.00039233573739070357,558,1020
0.0003721039152072035,558,1030
0.0003904074150436368,558,1040
0.0004083716662859258,558,1050
0.0004099529642051582,558,1061
0.00042992027428313156,558,1071
0.0003678026205802642,558,1072
0.0003850315469977358,558,1073
0.0004000542866962661,558,1079
0.00041073795081012426,558,1101
0.00038255931883371245,558,1103
0.000389945733233195,558,1104
0.0003873688143950732,558,1200
0.0006897984212987023,558,1311
0.00037401932299028525,558,1312
0.00040247144407758693,558,1391
0.0005048136622025234,558,1392
0.000525569146743122,558,1393
0.0003642634899435815,558,1394
0.00042491856978400436,558,1399
0.0004375121146496238,558,1410
0.0003604790984458246,558,1430
0.00032681143376123227,558,1512
0.0005410070361438679,558,1520
0.00035651696087604656,558,1610
0.00034739996068109465,558,1621
0.00036592664360153197,558,1622
0.0003756118915244461,558,1623
0.00041613604565732823,558,1629
0.0004315519789078825,558,1702
0.0004821400762370649,558,1709
0.00039049489898344077,558,1811
0.00039227472861707994,558,2011
0.0007136006181010769,558,2013
0.0005025127376077623,558,2023
0.0002853629386384738,558,2029
0.0005542624688511039,558,2030
0.0004369128109235149,558,2100
0.00040764214003501353,558,2219
0.0003870546513566775,558,2220
0.0004019104563498943,558,2310
0.0005063343735826032,558,2392
0.00041169804353734685,558,2393
0.00040980736539821536,558,2395
0.0003004792164667604,558,2410
0.00041248195855980225,558,2420
0.00032778948344838385,558,2431
0.0004226806546568381,558,2593
0.00040836434940759344,558,2599
0.0003003425865319993,558,2620
0.00037897652758136753,558,2630
0.0003880859874751586,558,2651
0.0003847788364194833,558,2660
0.00047039741723636666,558,2680
0.0003337619698035885,558,2710
0.0005562682156580418,558,2732
0.0003885195324438799,558,2740
0.00023961268384877955,558,2790
0.00027086454087367934,558,2811
0.00032012202339134067,558,2813
0.0003777309859712054,558,2814
0.0004034255979732724,558,2819
0.00021752176997264395,558,2821
0.0003557662079478892,558,2822
0.0003081803128992803,558,2824
0.0003971151546815059,558,2826
0.000560504052088901,558,2829
0.000409880217713815,558,2910
0.000390746687142065,558,2920
0.0004306225108128624,558,2930
0.0003936990122715424,558,3100
0.0002600359955332229,558,3211
0.00038384295255530684,558,3220
0.00048779368229212046,558,3230
0.0003428246370489358,558,3240
0.000420305076540931,558,3250
0.0003863796065802151,558,3290
0.0003542127026245615,562,1410
0.0005914158154333129,562,2219
0.0004276052456546621,562,2220
0.0003906903765444085,562,2630
0.00042953264309330034,562,2651
0.0003626600322260716,562,2710
0.00048785282403478864,562,2813
0.00037669908494283817,562,2819
0.0004003585196297263,562,2829
0.0004861896631199184,562,3211
0.00042803107838480624,Nigeria,1512
0.0002570476153311562,Nigeria,2630
0.0003626155001778537,Nigeria,3211
0.00040916022045138435,584,1020
0.0003587270018649575,Pakistan,1420
0.00035954014563435027,Pakistan,1622
0.0004505992951927513,Pakistan,1623
0.000388794563924229,Pakistan,1629
0.00035260261465291427,Pakistan,1702
0.00037512964866879373,Pakistan,1811
0.00043258656668558333,Pakistan,2818
0.0003764094961348241,Pakistan,3220
0.0003609225502382973,591,1010
0.0003759736413978642,591,1020
0.0004128755598386881,591,1030
0.0004070493469714228,591,1072
0.000427936139396863,591,1073
0.00044997545040013616,591,1079
0.00036145529649792295,591,1101
0.00037602661773724494,591,1104
0.0004094816572753522,591,1200
0.00037569460470063346,591,1392
0.00044439435347597714,591,1399
0.00040462210605100163,591,1410
0.00039077709338263694,591,1430
0.00041362716812343197,591,1512
0.00043245202261123146,591,1520
0.00046380442860703035,591,1610
